from,to,from_alt,to_alt,playername,transfersumme,weight,transfertype,season,year,transferfenster,ligaintern,transferid
GER2,TSG,FC Erzgebirge Aue,TSG 1899 Hoffenheim,Nicolai Rapp,50.000,2,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/185427/transfer_id/1780877
GER2,TSG,1.FC Kaiserslautern,TSG 1899 Hoffenheim,Baris Atik,50.000,2,2,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/161072/transfer_id/1798872
GER2,TSG,FC St. Pauli,TSG 1899 Hoffenheim,Justin Hoogma,50000,2,2,1819,2019,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/411287/transfer_id/2387474
GER2,TSG,FC St. Pauli,TSG 1899 Hoffenheim,Michael Gregoritsch,100.000,2,2,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/120205/transfer_id/880033
GER2,TSG,VfR Aalen,TSG 1899 Hoffenheim,Andreas Ludwig,150.000,3,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/67850/transfer_id/1066482
GER2,TSG,FC Ingolstadt 04,TSG 1899 Hoffenheim,Antonio Colak,150.000,3,2,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/160668/transfer_id/1819509
GER2,TSG,Fortuna Duesseldorf,TSG 1899 Hoffenheim,Wellington,200.000,3,2,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/67207/transfer_id/443786
GER2,TSG,1.FC Union Berlin,TSG 1899 Hoffenheim,Robert Zulj,200000,3,2,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/122676/transfer_id/2234386
GER2,TSG,1.FC Heidenheim 1846,TSG 1899 Hoffenheim,David Otto,200000,3,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/362184/transfer_id/2481100
GER2,TSG,VfL Bochum,TSG 1899 Hoffenheim,Michael Gregoritsch,500000,3,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/120205/transfer_id/1238833
GER2,TSG,1.FC Union Berlin,TSG 1899 Hoffenheim,Joshua Mees,500000,3,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/196815/transfer_id/2149108
GER2,TSG,VfB Stuttgart,TSG 1899 Hoffenheim,Gregor Kobel,500000,3,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/257814/transfer_id/2521077
GER2,TSG,SG Dynamo Dresden,TSG 1899 Hoffenheim,Baris Atik,600000,4,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/161072/transfer_id/2157644
GER2,TSG,SC Freiburg,TSG 1899 Hoffenheim,Vincenzo Grifo,1000000,4,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/185077/transfer_id/1253354
GER2,TSG,FC Ingolstadt 04,TSG 1899 Hoffenheim,Benedikt Gimber,1000000,4,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/227084/transfer_id/2113263
GER3,TSG,Energie Cottbus,TSG 1899 Hoffenheim,Robin Szarka,0,1,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/82878/transfer_id/1074797
GER3,TSG,VfL Osnabrueck,TSG 1899 Hoffenheim,Marvin Schwaebe,99,1,2,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/160929/transfer_id/1278519
GER4,TSG,VfR Wormatia Worms,TSG 1899 Hoffenheim,Tim Paterok,0,1,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/109855/transfer_id/1084838
GER4,TSG,RasenBallsport Leipzig,TSG 1899 Hoffenheim,Dominik Kaiser,600000,4,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/52200/transfer_id/747721
GRE1,TSG,Olympiakos Piraeus,TSG 1899 Hoffenheim,Tarik Elyounoussi,1.000.000,4,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/37287/transfer_id/1582136
H96,TSG,Hannover 96,TSG 1899 Hoffenheim,Stefan Thesker,0,1,1,1415,2014,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/175709/transfer_id/1055753
H96,TSG,Hannover 96,TSG 1899 Hoffenheim,Kenan Karaman,0,1,1,1415,2014,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/119557/transfer_id/1055730
H96,TSG,Hannover 96,TSG 1899 Hoffenheim,Pirmin Schwegler,0,1,1,1718,2017,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/14533/transfer_id/1779566
H96,TSG,Hannover 96,TSG 1899 Hoffenheim,Adam Szalai,600000,2,2,1516,2016,2,1,https://www.transfermarkt.de/jumplist/transfers/spieler/39106/transfer_id/1396002
H96,TSG,Hannover 96,TSG 1899 Hoffenheim,Kevin Akpoguma,220000,3,2,1819,2019,2,1,https://www.transfermarkt.de/jumplist/transfers/spieler/160241/transfer_id/2350974
H96,TSG,Hannover 96,TSG 1899 Hoffenheim,Joselu,5.000.000,5,1,1415,2014,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/81999/transfer_id/1068052
HSV,TSG,Hamburger SV,TSG 1899 Hoffenheim,Sven Schipplock,2500000,5,1,1516,2015,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/52530/transfer_id/1299467
ITA1,TSG,Lazio Rom,TSG 1899 Hoffenheim,Edson Braafheid,0,1,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/16731/transfer_id/1019277
ITA1,TSG,Parma Calcio 1913,TSG 1899 Hoffenheim,Afriyie Acquah,99,1,2,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/145581/transfer_id/918299
ITA1,TSG,Sampodoria Genua,TSG 1899 Hoffenheim,Afriyie Acquah,99,1,2,1415,2015,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/145581/transfer_id/1186609
ITA1,TSG,AC Florenz,TSG 1899 Hoffenheim,Marvin Compper,200000,3,1,1213,2013,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/9340/transfer_id/827998
ITA1,TSG,Genua CFC,TSG 1899 Hoffenheim,Franco Zuculini,700.000,4,2,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/73083/transfer_id/454903
ITA1,TSG,FC Turin,TSG 1899 Hoffenheim,Afriyie Acquah,3100000,5,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/145581/transfer_id/1263533
JAP1,TSG,Jeonbuk Hyundai Motors,TSG 1899 Hoffenheim,Jin su Kim,1.400.000,5,1,1617,2017,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/132529/transfer_id/1671434
KOE,TSG,1.FC Koeln,TSG 1899 Hoffenheim,Christian Eichner,100.000,2,1,1011,2011,2,1,https://www.transfermarkt.de/jumplist/transfers/spieler/10893/transfer_id/515621
KOE,TSG,1.FC Koeln,TSG 1899 Hoffenheim,Anthony Modeste,4500000,5,1,1516,2015,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/50512/transfer_id/1263883
KOR2,TSG,Daejeon Hana Citizen,TSG 1899 Hoffenheim,In hyeok Park,99,1,1,1718,2018,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/292269/transfer_id/2056693
M05,TSG,1.FSV Mainz 05,TSG 1899 Hoffenheim,Adam Szalai,0,1,1,1920,2019,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/39106/transfer_id/2624065
MEX1,TSG,Tigres UANL,TSG 1899 Hoffenheim,Eduardo Vargas,6.000.000,6,1,1617,2017,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/89718/transfer_id/1690101
NED1,TSG,Ajax Amsterdam,TSG 1899 Hoffenheim,Ryan Babel,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/16135/transfer_id/777966
NED1,TSG,FC Urtecht,TSG 1899 Hoffenheim,Matthieu Deplierre,0,1,1,1314,2014,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/5636/transfer_id/1011327
NED1,TSG,FC Twente Enschede,TSG 1899 Hoffenheim,Edson Braafheid,99,1,2,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/16731/transfer_id/778175
NED1,TSG,FC Utrecht,TSG 1899 Hoffenheim,Justin Hoogma,99,1,2,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/411287/transfer_id/2582497
NED1,TSG,Vitesse Arnheim,TSG 1899 Hoffenheim,Joshua Brenet,99,1,2,1920,2020,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/207006/transfer_id/2780866
NED1,TSG,ADO Den Haag,TSG 1899 Hoffenheim,Ilay Elmkies,99,1,2,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/443752/transfer_id/3066000
NED1,TSG,SC Heerenveen,TSG 1899 Hoffenheim,Jukka Raitala,800000,4,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/47785/transfer_id/725835
PER1,TSG,Cluc Alianza Lima,TSG 1899 Hoffenheim,Junior Ponce,99,1,2,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/214654/transfer_id/907195
PER1,TSG,Club Sporting Cristal,TSG 1899 Hoffenheim,Luis Advincula,99,1,2,1314,2014,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/103890/transfer_id/994244
PER1,TSG,Universidad San Martin de Porres,TSG 1899 Hoffenheim,Junior Ponce,99,1,2,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/214654/transfer_id/1283163
POL1,TSG,Lechia Gdansk,TSG 1899 Hoffenheim,Filip Malbasic,99,1,2,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/162652/transfer_id/1111618
POL1,TSG,Lechia Gdansk,TSG 1899 Hoffenheim,Bruno Nazario,99,1,2,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/250010/transfer_id/1120278
POL1,TSG,Lechia Gdansk,TSG 1899 Hoffenheim,Marko Maric,99,1,2,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/183793/transfer_id/1263837
POR1,TSG,Vitoria Setubal FC,TSG 1899 Hoffenheim,Junior Ponce,99,1,2,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/214654/transfer_id/1077549
POR1,TSG,Moreirense FC,TSG 1899 Hoffenheim,Felipe Pires,99,1,1,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/327911/transfer_id/3057856
RUS1,TSG,Rubin Kazan,TSG 1899 Hoffenheim,Carlos Eduardo,20.000.000,7,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/52406/transfer_id/471856
S04,TSG,FC Schalke 04,TSG 1899 Hoffenheim,Mark Uth,0,1,1,1819,2018,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/112935/transfer_id/1996837
S04,TSG,FC Schalke 04,TSG 1899 Hoffenheim,Chinedu Obasi,500000,3,2,1112,2012,2,1,https://www.transfermarkt.de/jumplist/transfers/spieler/41663/transfer_id/661402
S04,TSG,FC Schalke 04,TSG 1899 Hoffenheim,Chinedu Obasi,4000000,5,1,1213,2012,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/41663/transfer_id/703493
SAF1,TSG,Kaizer Chiefs,TSG 1899 Hoffenheim,Knowledge Musona,99,1,2,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/120785/transfer_id/901326
SCF,TSG,SC Freiburg,TSG 1899 Hoffenheim,Vincenzo Grifo,600000,4,2,1819,2019,2,1,https://www.transfermarkt.de/jumplist/transfers/spieler/185077/transfer_id/2358749
SCF,TSG,SC Freiburg,TSG 1899 Hoffenheim,Janik Haberer,2000000,5,1,1617,2016,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/177779/transfer_id/1507236
SCF,TSG,SC Freiburg,TSG 1899 Hoffenheim,Marco Terrazzino,2.500.000,5,1,1718,2017,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/67869/transfer_id/1876030
SCF,TSG,SC Freiburg,TSG 1899 Hoffenheim,Vincenzo Grifo,7000000,6,1,1920,2019,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/185077/transfer_id/2631353
SGE,TSG,Eintracht Frankfurt,TSG 1899 Hoffenheim,Tobias Weis,99,1,2,1314,2014,2,1,https://www.transfermarkt.de/jumplist/transfers/spieler/20444/transfer_id/994862
SGE,TSG,Eintracht Frankfurt,TSG 1899 Hoffenheim,Stephan Schroeck,500.000,3,1,1314,2013,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/27611/transfer_id/894743
SGE,TSG,Eintracht Frankfurt,TSG 1899 Hoffenheim,Joselu,800.000,4,2,1314,2013,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/81999/transfer_id/897947
SGE,TSG,Eintracht Frankfurt,TSG 1899 Hoffenheim,David Abraham,1500000,5,1,1516,2015,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/58178/transfer_id/1275369
SGE,TSG,Eintracht Frankfurt,TSG 1899 Hoffenheim,Steven Zuber,3000000,5,1,2021,2020,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/68033/transfer_id/3000359
SRB1,TSG,FK Partizan Belgrad,TSG 1899 Hoffenheim,Prince Tagoe,99,1,1,1011,2011,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/37649/transfer_id/534273
SRB1,TSG,FK Partizan Belgrad,TSG 1899 Hoffenheim,Filip Malbasic,99,1,2,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/162652/transfer_id/896714
SRB1,TSG,FK Vojvodina Novi Sad,TSG 1899 Hoffenheim,Filip Malbasic,99,1,2,1516,2016,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/162652/transfer_id/1414359
SRB1,TSG,FK Vojvodina Novi Sad,TSG 1899 Hoffenheim,In hyeok Park,99,1,2,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/292269/transfer_id/1902306
SUI1,TSG,FC Aarau,TSG 1899 Hoffenheim,Sandro Wieser,99,1,2,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/130227/transfer_id/1065856
SUI1,TSG,FC Thun,TSG 1899 Hoffenheim,Sandro Wieser,99,1,2,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/130227/transfer_id/1299470
SVK1,TSG,FC Koper,TSG 1899 Hoffenheim,In hyeok Park,0,1,2,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/292269/transfer_id/1589283
TUR1,TSG,Bursaspor,TSG 1899 Hoffenheim,Luis Advincula,700000,4,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/103890/transfer_id/1306837
TUR1,TSG,Buraspor,TSG 1899 Hoffenheim,Prince Tagoe,1500000,5,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/37649/transfer_id/630614
TUR1,TSG,Besiktas Istanbul,TSG 1899 Hoffenheim,Andreas Beck,1750000,5,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/31182/transfer_id/1277172
TUR1,TSG,Kasimpasa,TSG 1899 Hoffenheim,Eren Derdiyok,2.500.000,5,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/47543/transfer_id/1064074
USA1,TSG,D.C. United,TSG 1899 Hoffenheim,Russel Canouse,0,1,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/184133/transfer_id/1874170
VFB,TSG,VfB Stuttgart,TSG 1899 Hoffenheim,Steven Zuber,600000,4,2,1819,2019,2,1,https://www.transfermarkt.de/jumplist/transfers/spieler/68033/transfer_id/2361882
VFB,TSG,VfB Stuttgart,TSG 1899 Hoffenheim,Vedad Ibisevic,4500000,5,1,1112,2012,2,1,https://www.transfermarkt.de/jumplist/transfers/spieler/21175/transfer_id/677037
VFB,TSG,VfB Stuttgart,TSG 1899 Hoffenheim,Gregor Kobel,7200000,6,1,2021,2020,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/257814/transfer_id/2990292
WOL,TSG,VfL Wolfsburg,TSG Hoffenheim,Koen Casteels,1.500.000,5,1,1415,2015,2,1,https://www.transfermarkt.de/jumplist/transfers/spieler/108880/transfer_id/1178331
