from,to,from_alt,to_alt,playername,transfersumme,weight,transfertype,season,year,transferfenster,ligaintern,transferid
H96,GER2,Hannover 96,SpVgg Greuther Fuerth,Edgar Prib,2.500.000,5,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/60028/transfer_id/884084
H96,GER2,Hannover 96,SC Freiburg,Felix Klaus,3000000,5,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/89591/transfer_id/1272185
H96,GER2,Hannover 96,SC Freiburg,Oliver Sorg,3500000,5,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/55114/transfer_id/1257782
H96,GER2,Hannover 96,1.FC Nuernberg,Hiroshi Kiyotake,4.300.000,5,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/86175/transfer_id/1094330
H96,GER2,Hannover 96,Fortuna Duesseldorf,Ihlas Bebou,4.500.000,5,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/237164/transfer_id/1898766
H96,GER2,Hannover 96,Hamburger SV,Walace,6000000,6,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/323954/transfer_id/2149275
HSV,GER2,Hamburger SV,Hertha BSC,Jaroslav Drobny,0,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/12864/transfer_id/418503
HSV,GER2,Hamburger SV,VfB Stuttgart,Arianit Ferati,850.000,4,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/247380/transfer_id/1520506
HSV,GER2,Hamburger SV,SpVgg Greuther Fuerth,Zoltan Stieber,1.300.000,5,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/61591/transfer_id/1064741
HSV,GER2,Hamburger SV,VfL Bochum,Michael Gregoritsch,3000000,5,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/120205/transfer_id/1297078
HSV,GER2,Hamburger SV,1.FC Kaiserslautern,Julian Pollersbeck,3.500.000,5,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/228975/transfer_id/1807934
HSV,GER2,Hamburger SV,1.FC Union Berlin,Bobby Wood,4.000.000,5,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/72519/transfer_id/1483487
HSV,GER2,Hamburger SV,Hertha BSC,Gojko Kacar,5.500.000,6,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/28683/transfer_id/455744
HSV,GER2,Hamburger SV,VfB Stuttgart,Filip Kostic,14.000.000,7,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/161011/transfer_id/1548804
KOE,GER2,1.FC Koeln,SpVgg Greuther Fuerth,Mergim Mavraj,0,1,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/38267/transfer_id/1065092
KOE,GER2,1.FC Koeln,Holstein Kiel,Kingsley Schindler,0,1,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/153678/transfer_id/2370603
KOE,GER2,1.FC Koeln,Hannover 96,Ron Robert Zieler,99,1,2,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/21327/transfer_id/3012849
KOE,GER2,1.FC Koeln,VfL Bochum,Chong Tese,200000,3,1,1112,2012,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/68574/transfer_id/691387
KOE,GER2,1.FC Koeln,1.FC Kaiserslautern,Dominique Heintz,1500000,5,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/110036/transfer_id/1258535
KOE,GER2,1.FC Koeln,TSV 1860 Muenchen,Yuya Osako,1.600.000,5,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/108650/transfer_id/1067063
KOE,GER2,1.FC Koeln,1.FC Kaiserslautern,Simon Zoller,3.500.000,5,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/79967/transfer_id/1067998
M05,GER2,1.FSV Mainz 05,SpVgg Greuther Fuerth,Marco Caligiuri,0,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/6287/transfer_id/404310
M05,GER2,1.FSV Mainz 05,VfL Bochum,Danny Latza,0,1,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/39025/transfer_id/1241603
M05,GER2,1.FSV Mainz 05,Karlsruher SC,Marin Sverko,60.000,2,1,1617,2017,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/282169/transfer_id/1660444
M05,GER2,1.FSV Mainz 05,VfL Bochum,Christian Fuchs,400.000,3,2,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/6636/transfer_id/452877
M05,GER2,1.FSV Mainz 05,Alemanni Aachen,Zoltan Stieber,900000,4,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/61591/transfer_id/555538
M05,GER2,1.FSV Mainz 05,Hertha BSC,Nikita Rukavytsya,900000,4,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/50135/transfer_id/777991
M05,GER2,1.FSV Mainz 05,SpVgg Greuther Fuerth,Johannes Geis,900.000,4,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/89650/transfer_id/876943
M05,GER2,1.FSV Mainz 05,SpVgg Greuther Fuerth,Sami Allagui,1.000.000,4,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/37013/transfer_id/459879
M05,GER2,1.FSV Mainz 05,1.FC Union Berlin,Chinedu Edu,1200000,5,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/26486/transfer_id/755365
M05,GER2,1.FSV Mainz 05,Fortuna Duesseldorf,Dani Schahin,1.500.000,5,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/58437/transfer_id/902937
M05,GER2,1.FSV Mainz 05,SpVgg Greuther Fuerth,Daniel Brosinski,1.500.000,5,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/43984/transfer_id/1078150
M05,GER2,1.FSV Mainz 05,VfL Bochum,Christian Fuchs,1800000,5,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/6636/transfer_id/572400
M05,GER2,1.FSV Mainz 05,SpVgg Greuther Fuerth,Nicolai Mueller,1800000,5,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/39426/transfer_id/541229
M05,GER2,1.FSV Mainz 05,1.FC Heidenheim 1846,Florian Niederlechner,2000000,5,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/152963/transfer_id/1259501
M05,GER2,1.FSV Mainz 05,SC Paderborn 07,Luca Kilian,2000000,5,1,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/384553/transfer_id/3009257
M05,GER2,1.FSV Mainz 05,Eintracht Braunschweig,Emil Berggreen,2500000,5,1,1516,2016,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/234375/transfer_id/1423755
M05,GER2,1.FSV Mainz 05,Eintracht Braunschweig,Gerrit Holtmann,3.000.000,5,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/190289/transfer_id/1499333
PAD,GER2,SC Paderborn 07,1.FC Kaiserslautern,Srdjan Lakic,350.000,3,1,1415,2015,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/34579/transfer_id/1183710
PAD,GER2,SC Paderborn 07,TSV 1860 Muenchen,Moritz Stoppelkamp,700.000,4,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/32845/transfer_id/1073241
RBL,GER2,RasenBallsport Leipzig,Hannover 96,Philipp Tschauner,350000,3,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/21726/transfer_id/2581919
RBL,GER2,RasenBallsport Leipzig,1.FC Kaiserslautern,Marius Mueller,1700000,5,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/118161/transfer_id/1505283
RBL,GER2,RasenBallsport Leipzig,VfB Stuttgart,Timo Werner,22200000,7,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/170527/transfer_id/1505242
S04,GER2,FC Schalke 04,Eintracht Frankfurt,Ralf Faehrmann,0,1,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/39015/transfer_id/578648
S04,GER2,FC Schalke 04,Fortuna Duesseldorf,Fabian Giefer,0,1,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/53408/transfer_id/1061330
S04,GER2,FC Schalke 04,SV Darmstadt 98,Christian Wetklo,0,1,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/1363/transfer_id/1099428
S04,GER2,FC Schalke 04,SC Freiburg,Sascha Riether,0,1,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/1662/transfer_id/1296262
S04,GER2,FC Schalke 04,SG Dynamo Dresden,Markus Schubert,0,1,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/296741/transfer_id/2540340
S04,GER2,FC Schalke 04,1.FC Heidenheim 1846,Robert Leipertz,300.000,3,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/119120/transfer_id/1494821
S04,GER2,FC Schalke 04,SC Paderborn 07,Alexander Nuebel,600000,4,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/195778/transfer_id/1331360
S04,GER2,FC Schalke 04,1.FC Nuernberg,Cedric Teuchert,1.000.000,4,1,1718,2018,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/207597/transfer_id/1989807
S04,GER2,FC Schalke 04,Alemanni Aachen,Marco Hoeger,1500000,5,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/55510/transfer_id/581135
S04,GER2,FC Schalke 04,1.FC Koeln,Christian Clemens,2.800.000,5,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/44713/transfer_id/887733
S04,GER2,FC Schalke 04,1.FC Union Berlin,Steven Skrzybski,3200000,5,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/93827/transfer_id/2119350
S04,GER2,FC Schalke 04,VfL Bochum,Leon Goretzka,3.250.000,5,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/153084/transfer_id/899104
S04,GER2,FC Schalke 04,1.FC Nuernberg,Alessandro Schoepf,5000000,5,1,1516,2016,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/118397/transfer_id/1399274
S04,GER2,FC Schalke 04,VfB Stuttgart,Ozan Kabak,15000000,7,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/361260/transfer_id/2530001
SCF,GER2,SC Freiburg,Hertha BSC,Maximilian Nicu,0,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/2345/transfer_id/432431
SCF,GER2,SC Freiburg,VfB Stuttgart,Georg Niedermeier,0,1,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/31570/transfer_id/1492251
SCF,GER2,SC Freiburg,Karlsruher SC,Benjamin Uphoff,0,1,1,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/120296/transfer_id/2833067
SCF,GER2,SC Freiburg,1.FC Nuernberg,Patrick Kammerbauer,350.000,3,1,1718,2018,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/227087/transfer_id/2019914
SCF,GER2,SC Freiburg,FC St. Pauli,Max Kruse,500000,3,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/36182/transfer_id/715730
SCF,GER2,SC Freiburg,1.FC Kaiserslautern,Hendrick Zuck,500000,3,1,1213,2013,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/82018/transfer_id/832026
SCF,GER2,SC Freiburg,1.FC Nuernberg,Mike Frantz,1.000.000,4,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/30942/transfer_id/1069175
SCF,GER2,SC Freiburg,Eintracht Braunschweig,Rafal Gikiewicz,1000000,4,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/78339/transfer_id/1560832
SCF,GER2,SC Freiburg,SpVgg Greuther Fuerth,Felix Klaus,1.100.000,5,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/89591/transfer_id/873061
SCF,GER2,SC Freiburg,1.FC Kaiserslautern,Marc Torrejon,1.200.000,5,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/38266/transfer_id/1119333
SCF,GER2,SC Freiburg,Karlsruher SC,Manuel Gulde,1200000,5,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/45683/transfer_id/1482301
SCF,GER2,SC Freiburg,VfL Bochum,Onur Bulut,1200000,5,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/152733/transfer_id/1485148
SCF,GER2,SC Freiburg,SV Sandhausen,Lucas Hoeler,2.000.000,5,1,1718,2018,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/248999/transfer_id/1985441
SCF,GER2,SC Freiburg,MSV Duisburg,Mark Flekken,2000000,5,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/125714/transfer_id/2107663
SCF,GER2,SC Freiburg,1.FC Koeln,Dominique Heintz,3000000,5,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/110036/transfer_id/2114225
SCF,GER2,SC Freiburg,1.FC Kaiserslautern,Robin Koch,3.500.000,5,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/328784/transfer_id/1889418
SCF,GER2,SC Freiburg,Hamburger SV,Luca Waldschmidt,5000000,5,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/196095/transfer_id/2114839
SGE,GER2,Eintracht Frankfurt,1.FC Koeln,Martin Lanig,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/3942/transfer_id/732059
SGE,GER2,Eintracht Frankfurt,TSV 1860 Muenchen,Stefan Aigner,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/35183/transfer_id/701478
SGE,GER2,Eintracht Frankfurt,1.FC Nuernberg,Makoto Hasebe,0,1,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/39259/transfer_id/1066479
SGE,GER2,Eintracht Frankfurt,1.FC Nuernberg,Danny Blum,0,1,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/41541/transfer_id/1491721
SGE,GER2,Eintracht Frankfurt,Hamburger SV,Nicolai Mueller,0,1,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/39426/transfer_id/2120692
SGE,GER2,Eintracht Frankfurt,VfB Stuttgart,Max Besuschkow,100000,2,1,1617,2017,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/207578/transfer_id/1661711
SGE,GER2,Eintracht Frankfurt,Hannover 96,Marius Wolf,500000,3,2,1617,2017,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/193900/transfer_id/1691091
SGE,GER2,Eintracht Frankfurt,Hamburger SV,Filip Kostic,600000,4,2,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/161011/transfer_id/2232472
SGE,GER2,Eintracht Frankfurt,1.FC Nuernberg,Timothy Chandler,1.000.000,4,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/49723/transfer_id/1066650
SGE,GER2,Eintracht Frankfurt,FC St. Pauli,Carlos Zambrano,1200000,5,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/53533/transfer_id/770125
SGE,GER2,Eintracht Frankfurt,VfL Bochum,Takashi Inui,1450000,5,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/98249/transfer_id/740667
SGE,GER2,Eintracht Frankfurt,1.FC Kaiserslautern,Kevin Trapp,1500000,5,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/45672/transfer_id/715255
SGE,GER2,Eintracht Frankfurt,Hamburger SV,Filip Kostic,6000000,6,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/161011/transfer_id/2478517
SGF,GER2,SpVgg Greuther Fuerth,TSV 1860 Muenchen,Thomas Piedl,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/131561/transfer_id/705554
SGF,GER2,SpVgg Greuther Fuerth,SG Dynamo Dresden,Wolfgang Hesl,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/16843/transfer_id/713400
TSG,GER2,TSG 1899 Hoffenheim,MSV Duisburg,Tom Starke,0,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/80/transfer_id/414621
TSG,GER2,TSG 1899 Hoffenheim,VfL Bochum,Marco Terrazzino,0,1,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/67869/transfer_id/1478972
TSG,GER2,TSG 1899 Hoffenheim,SpVgg Greuther Fuerth,Robert Zulj,0,1,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/122676/transfer_id/1807835
TSG,GER2,TSG 1899 Hoffenheim,SSV Jahn Regensburg,Philipp Pentke,0,1,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/8246/transfer_id/2441977
TSG,GER2,TSG 1899 Hoffenheim,Hannover 96,Mcihael Esser,0,1,1,1920,2020,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/61989/transfer_id/2757684
TSG,GER2,TSG 1899 Hoffenheim,Eintracht Braunschweig,Ermin Bicakcic,400.000,3,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/51676/transfer_id/1064275
TSG,GER2,TSG 1899 Hoffenheim,1.FC Nuernberg,Antonio Colak,500000,3,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/1331/transfer_id/1234333
TSG,GER2,TSG 1899 Hoffenheim,TSV 1860 Muenchen,Kevin Volland,1.000.000,4,1,1011,2011,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/82009/transfer_id/523609
TSG,GER2,TSG 1899 Hoffenheim,Karlsruher SC,Kevin Akpoguma,1.000.000,4,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/160241/transfer_id/870456
TSG,GER2,TSG 1899 Hoffenheim,TSV 1860 Muenchen,Peniel Mlapa,1.300.000,5,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/70280/transfer_id/423140
TSG,GER2,TSG 1899 Hoffenheim,SSV Jahn Regensburg,Sargis Adamyan,1500000,5,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/125614/transfer_id/2475744
TSG,GER2,TSG 1899 Hoffenheim,SC Freiburg,Jonathan Schmid,3500000,5,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/70285/transfer_id/1253189
TSG,GER2,TSG 1899 Hoffenheim,VfB Stuttgart,Lukas Rupp,5.000.000,5,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/82863/transfer_id/1518141
TSG,GER2,TSG 1899 Hoffenheim,1.FC Koeln,Leonardo Bittencourt,6000000,6,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/93844/transfer_id/2107619
TSG,GER2,TSG 1899 Hoffenheim,Hannover 96,Ihlas Bebou,8500000,6,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/237164/transfer_id/2477285
UNI,GER2,1.FC Union Berlin,VfB Stuttgart,Christian Gentner,0,1,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/19112/transfer_id/2498859
UNI,GER2,1.FC Union Berlin,Fortuna Duesseldorf,Niko Gießelmann,0,1,1,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/72792/transfer_id/2962145
UNI,GER2,1.FC Union Berlin,1.FC Heidenheim 1846,Sebastian Griesbeck,0,1,1,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/153555/transfer_id/2961311
UNI,GER2,1.FC Union Berlin,Hannover 96,Manuel Schmiedebach,99,1,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/41507/transfer_id/2489233
UNI,GER2,1.FC Union Berlin,1.FC Heidenheim 1846,Robert Andrich,3150000,5,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/159088/transfer_id/2511162
VFB,GER2,VfB Stuttgart,Hertha BSC,Tunay Torun,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/39247/transfer_id/725768
VFB,GER2,VfB Stuttgart,SpVgg Greuther Fuerth,Sercan Sararer,0,1,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/45464/transfer_id/832976
VFB,GER2,VfB Stuttgart,FC Energie Cottbus,Thorsten Kirschbaum,0,1,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/38346/transfer_id/849165
VFB,GER2,VfB Stuttgart,SC Paderborn 07,Lukas Rupp,0,1,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/82863/transfer_id/1267023
VFB,GER2,VfB Stuttgart,1.FC Heidenheim,Philip Heise,750000,4,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/112617/transfer_id/1249078
VFB,GER2,VfB Stuttgart,1.FC Nuernberg,Adam Hlousek,1.450.000,5,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/62800/transfer_id/1066478
VFB,GER2,VfB Stuttgart,RasenBallsport Leipzig,Joshua Kimmich,1500000,5,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/161056/transfer_id/1166764
VFB,GER2,VfB Stuttgart,1.FC Nuernberg,Daniel Ginczek,2.500.000,5,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/79501/transfer_id/1067241
VFB,GER2,VfB Stuttgart,Arminia Bielefeld,Roberto Massimo,2500000,5,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/431561/transfer_id/2107251
VFB,GER2,VfB Stuttgart,Hannover 96,Waldemar Anton,4000000,5,1,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/193004/transfer_id/2990248
WOL,GER2,VfL Wolfsburg,VfB Stuttgart,Daniel Didavi,0,1,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/57995/transfer_id/1464912
WOL,GER2,VfL Wolfsburg,FC Hansa Rostock,Kevin Pannewitz,300000,3,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/64431/transfer_id/727614
WOL,GER2,VfL Wolfsburg,SpVgg Greuther Fuerth,Max Gruen,400.000,3,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/32779/transfer_id/876994
WOL,GER2,VfL Wolfsburg,SG Dynamo Dresden,Marvin Stefaniak,2.000.000,5,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/196421/transfer_id/1599960
WOL,GER2,VfL Wolfsburg,Hertha BSC,Arne Friedrich,2.500.000,5,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/698/transfer_id/714247
WOL,GER2,VfL Wolfsburg,Eintracht Frankfurt,Patrick Ochs,3000000,5,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/2358/transfer_id/569460
WOL,GER2,VfL Wolfsburg,Eintracht Frankfurt,Marco Russ,3000000,5,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/16520/transfer_id/604079
WOL,GER2,VfL Wolfsburg,FC Ingolstadt 04,Marcel Tisserand,3.000.000,5,2,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/170463/transfer_id/1888868
WOL,GER2,VfL Wolfsburg,FC Ingolstadt 04,Marcel Tisserand,7000000,6,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/170463/transfer_id/1961054
